name,category,city,district,parcelAddress,roadAddress,roadPostal,districtPostal,latitude,longitude,xCoordinate,yCoordinate
이레 피자 하우스,경양식,서울특별시,용산구,서울특별시 용산구 서계동 229-11,"서울특별시 용산구 청파로89길 32-3, 1층 (서계동)",4300,140-829,37.55362995907800,126.96717134120000,197028.854663535,450129.266873731
동묘 타코야끼,분식,서울특별시,종로구,서울특별시 종로구 숭인동 313-14 1층,"서울특별시 종로구 지봉로 26, 경복빌딩 1층 (숭인동)",3114,110-826,37.572494019678200,127.01599079846500,201341.792748593,452222.308389227
신탄식당,한식,서울특별시,서초구,서울특별시 서초구 방배동 750-12 1층 103호,"서울특별시 서초구 사평대로 18, 1층 103호 (방배동)",6552,137-828,37.4983817194599,126.98640787712500,198727.495028369,443997.623474367
잼곱창,기타,서울특별시,성동구,서울특별시 성동구 행당동 191-20,"서울특별시 성동구 마장로 244, 1층 (행당동)",4750,133-866,37.566031312133200,127.03688681796200,203187.799204014,451505.603560644
군선생 이수점,한식,서울특별시,동작구,서울특별시 동작구 사당동 1006-10,서울특별시 동작구 동작대로23길 17 (사당동),7013,156-824,37.484284004976100,126.98073987590500,198226.015296591,442433.221334518
퀴진케이프로젝트(Cuisine.K Project),한식,서울특별시,강남구,서울특별시 강남구 대치동 891-51 이노플레이(INNO Play),"서울특별시 강남구 삼성로85길 34, 이노플레이(INNO Play) 지상1층 102호 (대치동)",6194,135-840,37.50486328856440,127.05451098763100,204748.541538653,444718.174638292
오사카우동 종로점,기타,서울특별시,종로구,서울특별시 종로구 효제동 64-6 지하1층,"서울특별시 종로구 대학로3길 12 (효제동,지하1층)",3128,110-850,37.57431090587490,127.00155267206300,200066.481388754,452423.831936394
닭장수후라이드 문정점,호프/통닭,서울특별시,송파구,서울특별시 송파구 문정동 51-9,"서울특별시 송파구 문정로 7, 102호 (문정동)",5806,138-825,37.48653346644610,127.12368834499400,210867.108777212,442689.758373787
판도라 위스키,기타,서울특별시,송파구,서울특별시 송파구 잠실동 178-4,"서울특별시 송파구 백제고분로7길 15, 2층 (잠실동)",5556,138-861,37.510835095692500,127.08053107759000,207048.393790765,445382.528893932
두부나루,한식,서울특별시,송파구,서울특별시 송파구 잠실동 234-6,서울특별시 송파구 백제고분로 167 (잠실동),5568,138-864,37.505507127313700,127.08552037132000,207489.990189664,444791.641187538
브레트 골프클럽,호프/통닭,서울특별시,강남구,서울특별시 강남구 역삼동 640-11,"서울특별시 강남구 논현로95길 14, 지하1층 (역삼동)",6131,135-909,37.50259355041820,127.03466968214300,202994.479619824,444465.473671997
파티세리 어텐션,한식,서울특별시,양천구,서울특별시 양천구 목동 902 목동신시가지아파트2단지,"서울특별시 양천구 목동서로 70, 상가동 1층 114호 (목동, 목동신시가지아파트2단지)",7981,158-874,37.53767743941090,126.87593627675500,188965.738829492,448365.713974147
노르디,"외국음식전문점(인도,태국등)",서울특별시,강남구,서울특별시 강남구 신사동 626-27,"서울특별시 강남구 도산대로37길 36, 지상1층 (신사동)",6024,135-895,37.52359751002830,127.03150910192900,202714.286259295,446796.300843442
부엉이식당,한식,서울특별시,송파구,서울특별시 송파구 마천동 43-6,"서울특별시 송파구 거마로22길 1, 1층 (마천동)",5754,138-818,37.4995439982186,127.14769539326000,212987.81810448,444136.645495168
생활맥주 종로구청2호점,호프/통닭,서울특별시,종로구,서울특별시 종로구 수송동 58 두산위브파빌리온,"서울특별시 종로구 삼봉로 81, 두산위브파빌리온 102호,103호 (수송동)",3150,110-858,37.57276834230350,126.9818328812900,198324.653631679,452252.812389497
스케치,경양식,서울특별시,종로구,서울특별시 종로구 연건동 195-38,"서울특별시 종로구 율곡로 206, 지하1층,1층,2층 (연건동)",3127,110-460,37.576168577641300,127.00172785224900,200081.952521893,452629.990122715
광경,기타,서울특별시,종로구,서울특별시 종로구 내수동 4 옥빌딩 2층 201호,"서울특별시 종로구 새문안로5가길 11, 옥빌딩 2층 201호 (내수동)",3173,110-070,37.573293680183200,126.97383765075200,197618.459740824,452311.285166273
주식회사 춘파 임대감댁,한식,서울특별시,중구,서울특별시 중구 무교동 25-1,"서울특별시 중구 세종대로20길 23, 1층 102호 (무교동)",4520,100-170,37.567357521618900,126.97876569842000,198053.591672742,451652.397672222
스무스 서울,"외국음식전문점(인도,태국등)",서울특별시,중구,서울특별시 중구 충무로3가 33-3,"서울특별시 중구 충무로 20, 2층 202호 (충무로3가)",4556,100-013,37.56312960164990,126.99329704899200,199337.186542024,451182.996663007
오묘 서울역점,일식,서울특별시,용산구,서울특별시 용산구 동자동 43-43 한국오토모티브컬리지 본관B동,"서울특별시 용산구 한강대로 373-2, 1층 (동자동)",4320,140-821,37.55200639676610,126.97202574399700,197457.693708963,449948.947811997
마츠도 서울역점,일식,서울특별시,용산구,서울특별시 용산구 동자동 43-71 한국오토모티브컬리지 본관C동,"서울특별시 용산구 한강대로 373-1, 1층 (동자동)",4320,140-821,37.55193533206350,126.97201001196100,197456.301313202,449941.061751163
도롱뇽,기타,서울특별시,용산구,서울특별시 용산구 보광동 265-299,"서울특별시 용산구 우사단로4길 14, 1층 (보광동)",4413,140-824,37.53167296009370,126.99747419288200,199706.073483557,447692.041551284
경주이씨,한식,서울특별시,성동구,서울특별시 성동구 성수동1가 656-987,"서울특별시 성동구 왕십리로8길 19-6, 1층 (성수동1가)",4778,133-924,37.54645675679570,127.04698010125900,204080.476272161,449333.683531045
참치나라,한식,서울특별시,광진구,서울특별시 광진구 구의동 667 강변에스케이뷰 1층 108-1호,"서울특별시 광진구 아차산로 431, 1층 108-1호 (구의동, 강변에스케이뷰)",5045,143-200,37.53885320303940,127.09020275562000,207900.435296043,448492.625330318
생고기,한식,서울특별시,광진구,서울특별시 광진구 중곡동 558-2 진웅빌딩 1층,"서울특별시 광진구 면목로 195, 진웅빌딩 1층 (중곡동)",4902,143-909,37.57077345405710,127.08309054043700,207268.834509827,452034.440353727
세미씨,기타,서울특별시,동대문구,서울특별시 동대문구 장안동 361-3 삼정빌딩,"서울특별시 동대문구 장한로12길 7, 삼정빌딩 1층 (장안동)",2643,130-841,37.566161309841700,127.06834338074600,205966.565704699,451521.562337768
진아춘,중국식,서울특별시,종로구,서울특별시 종로구 명륜4가 66-2,서울특별시 종로구 대명1길 18 (명륜4가),3078,110524,37.5830532631298,127.00055128344900,199978.034140872,453394.029120031
달려라 김치찜,한식,서울특별시,강남구,서울특별시 강남구 역삼동 661-34 청담빌딩,"서울특별시 강남구 테헤란로39길 65, 청담빌딩 지하1층 (역삼동)",6137,135-913,37.50663087005700,127.03962937382100,203432.790050292,444913.685604819
갓잇 을지로점,일식,서울특별시,중구,서울특별시 중구 저동2가 47-2,"서울특별시 중구 수표로12길 6, 1층 (저동2가)",4555,100-032,37.5641856889835,126.99049815876300,199089.94439365,451300.220808296
우오보파스타바,기타,서울특별시,성동구,서울특별시 성동구 성수동2가 299-59,"서울특별시 성동구 광나루로4길 1-16, 1층 (성수동2가)",4792,133-833,37.54976979079800,127.05461981824000,204755.311656941,449701.710040321
뚝섬플레이스,횟집,서울특별시,성동구,서울특별시 성동구 성수동2가 335-140,"서울특별시 성동구 성수이로 30-1, 1층 (성수동2가)",4776,133-828,37.53790156813900,127.05466370411100,204759.943759299,448384.624423938
엄마손 한식,한식,서울특별시,강북구,서울특별시 강북구 번동 410-3,"서울특별시 강북구 한천로123길 7, 1층 우측호 (번동)",1067,142-864,37.63653262094060,127.03163788156500,202721.554754884,459329.46696169
볶면짜왕,중국식,서울특별시,도봉구,서울특별시 도봉구 방학동 673-41,"서울특별시 도봉구 방학로5길 9-5, 1층 (방학동)",1390,132-849,37.66256124144520,127.0379203684710,203274.863863693,462218.271390012
마몽함박,경양식,서울특별시,도봉구,서울특별시 도봉구 방학동 724-38,"서울특별시 도봉구 마들로18길 35, 1층 (방학동)",1407,132-854,37.661925290442300,127.04866422784800,204222.753590393,462148.124194081
케이에프씨(KFC)건대입구역점,기타,서울특별시,광진구,서울특별시 광진구 화양동 7-2 삼진빌딩,"서울특별시 광진구 아차산로 237, 삼진빌딩 1층 (화양동)",5018,143-914,37.54072782363070,127.06978101687400,206095.633064738,448699.143307408
세븐패티버거,경양식,서울특별시,서대문구,서울특별시 서대문구 북아현동 1013 이편한세상신촌,"서울특별시 서대문구 북아현로1가길 20, 지2층 B102호 (북아현동, 이편한세상신촌)",3768,120-190,37.55835649463560,126.95004784299900,195516.249563344,450654.478947483
더뷰(THE VIEW),기타,서울특별시,마포구,서울특별시 마포구 합정동 411-5,"서울특별시 마포구 양화로6길 76, 2층 (합정동)",4047,121-883,37.54857790187770,126.9182206037440,192703.4863399,449571.282229107
5분덮밥,한식,서울특별시,서초구,서울특별시 서초구 서초동 1321-6 서초동아타워,"서울특별시 서초구 서운로 138, 지하1층 주방9호 (서초동, 서초동아타워)",6619,137-857,37.496212737863600,127.02529133226900,202165.507055894,443757.10494218
족발?,한식,서울특별시,마포구,서울특별시 마포구 염리동 154-8,"서울특별시 마포구 백범로 127, 1층 101호 (염리동)",4138,121-873,37.54675841544480,126.94552626020400,195116.028951093,449367.593942345
망원 익스프레스,기타,서울특별시,마포구,서울특별시 마포구 망원동 418-22,"서울특별시 마포구 망원로 22, 2층 (망원동)",4007,121-903,37.556251397083500,126.89935137885800,191037.166319078,450424.489251711
5가 곱창,한식,서울특별시,종로구,서울특별시 종로구 종로5가 231-39번지,서울특별시 종로구 종로40가길 36-1 (종로5가),3197,110836,37.57069839620190,127.0047504450420,200348.948461932,452022.935244335
돗토리,한식,서울특별시,노원구,서울특별시 노원구 상계동 328-6,서울특별시 노원구 노해로83길 10-4 (상계동),1695,139-817,37.65592259370310,127.0646307049400,205631.826931734,461482.794840359
수림식당,중국식,서울특별시,마포구,서울특별시 마포구 서교동 362-11,"서울특별시 마포구 와우산로21길 19-19, 2층 (서교동)",4041,121-837,37.55174195511190,126.92265131114700,193095.264771021,449922.081966537
샐러드박스 안암역점,기타,서울특별시,성북구,서울특별시 성북구 안암동5가 146-27,"서울특별시 성북구 고려대로 86, 1층 (안암동5가)",2855,136-075,37.586340346601700,127.02873861744100,202467.34186122,453759.185864252
써니2 7090,감성주점,서울특별시,양천구,서울특별시 양천구 신정동 900-21 지하 1층,"서울특별시 양천구 목동로 213, 지하 1층 (신정동)",7938,158-857,37.52770835524890,126.86379116685000,187890.858025161,447260.880710898
두번먹는 명인 김치찜,한식,서울특별시,동대문구,서울특별시 동대문구 전농동 103-583,"서울특별시 동대문구 전농로37길 11, 1층 (전농동)",2556,130-851,37.584928756368500,127.05191756584000,204514.428640959,453603.393515326
치밥대장,호프/통닭,서울특별시,금천구,서울특별시 금천구 독산동 378-14,"서울특별시 금천구 독산로64길 62, 1층 일부호 (독산동)",8561,153-816,37.466513136029600,126.90563590160400,191582.322645265,440465.167876561
바 에이튠즈(BAR:ATUNES),기타,서울특별시,광진구,서울특별시 광진구 화양동 499-47,"서울특별시 광진구 광나루로20길 13-8, 1층 (화양동)",5021,143-926,37.54645771886440,127.07498735658200,206555.199091153,449335.374420511
우상화로구이 발산역점,식육(숯불구이),서울특별시,강서구,서울특별시 강서구 내발산동 654-4,"서울특별시 강서구 강서로 349, 1층 14,15호 (내발산동)",7632,157-834,37.557162226345800,126.83741397526800,185565.262088426,450533.278390378
하루엔소쿠 가산디지털단지역점,경양식,서울특별시,금천구,서울특별시 금천구 가산동 458-12,"서울특별시 금천구 가산디지털2로 142-3, 2층 (가산동)",8503,153-803,37.48073304877630,126.87910985735700,189238.017238916,442045.919863331
신해림,한식,서울특별시,영등포구,서울특별시 영등포구 신길동 355-57,"서울특별시 영등포구 도림로 281, 1층 (신길동)",7405,150-849,37.50304444203780,126.90360935678400,191407.250857055,444519.409552625
사카바단단,일식,서울특별시,영등포구,서울특별시 영등포구 여의도동 34-7 농협재단빌딩,"서울특별시 영등포구 국제금융로8길 2, 농협재단빌딩 지하1층 (여의도동)",7330,150-884,37.522193396315500,126.93011051349600,193751.84893094,446642.383026008
순대이야기,한식,서울특별시,영등포구,서울특별시 영등포구 당산동1가 35,"서울특별시 영등포구 당산로10길 6-1, 1층 (당산동1가)",7266,150-800,37.521903318887300,126.89641745372500,190773.727094199,446612.962703806
